,STATION,NAME,DATE,LATITUDE,LONGITUDE,EMNT
69,USC00052932,"FLAGLER 1 S, CO US",2016,39.28135,-103.06206999999999,-26.1
70,USC00052932,"FLAGLER 1 S, CO US",2017,39.28135,-103.06206999999999,-20.6
71,USC00052932,"FLAGLER 1 S, CO US",2018,39.28135,-103.06206999999999,-22.8
72,USC00052932,"FLAGLER 1 S, CO US",2019,39.28135,-103.06206999999999,-24.4
16,USC00052947,"FLEMING 3 SW, CO US",2014,40.6483,-102.8594,-32.2
17,USC00052947,"FLEMING 3 SW, CO US",2015,40.6483,-102.8594,-22.2
18,USC00052947,"FLEMING 3 SW, CO US",2016,40.6483,-102.8594,-30.0
19,USC00052947,"FLEMING 3 SW, CO US",2017,40.6483,-102.8594,-24.4
20,USC00052947,"FLEMING 3 SW, CO US",2018,40.6483,-102.8594,-22.8
21,USC00052947,"FLEMING 3 SW, CO US",2019,40.6483,-102.8594,-26.1
24,USC00053006,"FORT COLLINS 4 E, CO US",2014,40.5756,-105.0236,-29.4
25,USC00053006,"FORT COLLINS 4 E, CO US",2015,40.5756,-105.0236,-20.6
26,USC00053006,"FORT COLLINS 4 E, CO US",2016,40.5756,-105.0236,-25.0
28,USC00053006,"FORT COLLINS 4 E, CO US",2018,40.5756,-105.0236,-22.8
29,USC00053006,"FORT COLLINS 4 E, CO US",2019,40.5756,-105.0236,-25.0
25,USC00052965,"FLORISSANT FOSSIL BED, CO US",2014,38.9127,-105.2849,-32.2
26,USC00052965,"FLORISSANT FOSSIL BED, CO US",2015,38.9127,-105.2849,-25.6
28,USC00052965,"FLORISSANT FOSSIL BED, CO US",2017,38.9127,-105.2849,-28.3
29,USC00052965,"FLORISSANT FOSSIL BED, CO US",2018,38.9127,-105.2849,-24.4
30,USC00052965,"FLORISSANT FOSSIL BED, CO US",2019,38.9127,-105.2849,-27.2
85,USC00053016,"FORT LEWIS, CO US",2015,37.2309,-108.0514,-20.6
86,USC00053016,"FORT LEWIS, CO US",2016,37.2309,-108.0514,-20.6
87,USC00053016,"FORT LEWIS, CO US",2017,37.2309,-108.0514,-19.4
88,USC00053016,"FORT LEWIS, CO US",2018,37.2309,-108.0514,-21.1
89,USC00053016,"FORT LEWIS, CO US",2019,37.2309,-108.0514,-22.2
102,USC00053038,"FORT MORGAN, CO US",2017,40.25694,-103.86986999999999,-27.8
103,USC00053038,"FORT MORGAN, CO US",2019,40.25694,-103.86986999999999,-27.2
23,USC00053116,"FRASER, CO US",2015,39.9425,-105.8172,-32.8
24,USC00053116,"FRASER, CO US",2017,39.9425,-105.8172,-36.7
116,USC00053005,"FORT COLLINS, CO US",2014,40.5763,-105.0857,-26.7
117,USC00053005,"FORT COLLINS, CO US",2015,40.5763,-105.0857,-19.4
118,USC00053005,"FORT COLLINS, CO US",2016,40.5763,-105.0857,-22.8
119,USC00053005,"FORT COLLINS, CO US",2017,40.5763,-105.0857,-26.7
120,USC00053005,"FORT COLLINS, CO US",2018,40.5763,-105.0857,-19.4
121,USC00053005,"FORT COLLINS, CO US",2019,40.5763,-105.0857,-22.8
66,USC00053246,"GATEWAY 1 ENE, CO US",2014,38.68778,-108.9609,-16.1
67,USC00053246,"GATEWAY 1 ENE, CO US",2015,38.68778,-108.9609,-15.6
68,USC00053246,"GATEWAY 1 ENE, CO US",2016,38.68778,-108.9609,-16.7
69,USC00053246,"GATEWAY 1 ENE, CO US",2017,38.68778,-108.9609,-17.2
70,USC00053246,"GATEWAY 1 ENE, CO US",2018,38.68778,-108.9609,-12.8
71,USC00053246,"GATEWAY 1 ENE, CO US",2019,38.68778,-108.9609,-17.2
68,USC00053258,"GENOA, CO US",2015,39.2771,-103.4945,-19.4
69,USC00053258,"GENOA, CO US",2016,39.2771,-103.4945,-23.9
57,USC00053261,"GEORGETOWN, CO US",2014,39.7052,-105.6996,-26.7
58,USC00053261,"GEORGETOWN, CO US",2015,39.7052,-105.6996,-20.6
59,USC00053261,"GEORGETOWN, CO US",2016,39.7052,-105.6996,-22.8
60,USC00053261,"GEORGETOWN, CO US",2017,39.7052,-105.6996,-23.3
61,USC00053261,"GEORGETOWN, CO US",2018,39.7052,-105.6996,-20.6
62,USC00053261,"GEORGETOWN, CO US",2019,39.7052,-105.6996,-22.8
14,USC00053307,"GLADE PARK 17 W, CO US",2014,38.9538,-109.0527,-18.9
15,USC00053307,"GLADE PARK 17 W, CO US",2015,38.9538,-109.0527,-21.7
16,USC00053307,"GLADE PARK 17 W, CO US",2016,38.9538,-109.0527,-23.3
17,USC00053307,"GLADE PARK 17 W, CO US",2017,38.9538,-109.0527,-22.8
18,USC00053307,"GLADE PARK 17 W, CO US",2018,38.9538,-109.0527,-19.4
19,USC00053307,"GLADE PARK 17 W, CO US",2019,38.9538,-109.0527,-20.0
85,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2014,39.518,-107.3172,-18.3
86,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2015,39.518,-107.3172,-21.7
87,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2016,39.518,-107.3172,-22.2
88,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2017,39.518,-107.3172,-22.2
89,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2018,39.518,-107.3172,-15.6
90,USC00053359,"GLENWOOD SPGS NUMBER 2, CO US",2019,39.518,-107.3172,-22.2
10,USC00053387,"GOLDEN 3 SW, CO US",2016,39.7197,-105.2471,-23.9
11,USC00053387,"GOLDEN 3 SW, CO US",2017,39.7197,-105.2471,-21.7
12,USC00053387,"GOLDEN 3 SW, CO US",2018,39.7197,-105.2471,-23.3
14,USC00053446,"GOULD 4 SE S F S P, CO US",2014,40.5092,-106.0056,-31.7
18,USC00053446,"GOULD 4 SE S F S P, CO US",2019,40.5092,-106.0056,-30.6
2,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2014,39.1198,-108.5247,-18.3
3,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2015,39.1198,-108.5247,-17.2
4,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2016,39.1198,-108.5247,-15.6
5,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2017,39.1198,-108.5247,-17.2
6,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2018,39.1198,-108.5247,-12.2
7,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",2019,39.1198,-108.5247,-17.2
49,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2014,39.0422,-108.4663,-15.6
50,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2015,39.0422,-108.4663,-19.4
51,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2016,39.0422,-108.4663,-17.2
52,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2017,39.0422,-108.4663,-19.4
53,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2018,39.0422,-108.4663,-12.2
54,USC00053489,"GRAND JUNCTION 6 ESE, CO US",2019,39.0422,-108.4663,-17.2
76,USC00053496,"GRAND LAKE 1 NW, CO US",2014,40.2669,-105.8322,-26.1
77,USC00053496,"GRAND LAKE 1 NW, CO US",2015,40.2669,-105.8322,-28.3
78,USC00053496,"GRAND LAKE 1 NW, CO US",2016,40.2669,-105.8322,-30.0
79,USC00053496,"GRAND LAKE 1 NW, CO US",2017,40.2669,-105.8322,-31.7
80,USC00053496,"GRAND LAKE 1 NW, CO US",2018,40.2669,-105.8322,-26.7
81,USC00053496,"GRAND LAKE 1 NW, CO US",2019,40.2669,-105.8322,-29.4
66,USC00053500,"GRAND LAKE 6 SSW, CO US",2014,40.1849,-105.8666,-30.0
68,USC00053500,"GRAND LAKE 6 SSW, CO US",2016,40.1849,-105.8666,-32.2
70,USC00053500,"GRAND LAKE 6 SSW, CO US",2018,40.1849,-105.8666,-25.6
71,USC00053500,"GRAND LAKE 6 SSW, CO US",2019,40.1849,-105.8666,-30.0
50,USC00053530,"GRANT, CO US",2014,39.4607,-105.6785,-27.8
51,USC00053530,"GRANT, CO US",2015,39.4607,-105.6785,-22.2
52,USC00053530,"GRANT, CO US",2016,39.4607,-105.6785,-25.0
53,USC00053530,"GRANT, CO US",2017,39.4607,-105.6785,-25.0
54,USC00053530,"GRANT, CO US",2018,39.4607,-105.6785,-21.7
55,USC00053530,"GRANT, CO US",2019,39.4607,-105.6785,-23.3
62,USC00053541,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US",2014,37.7332,-105.5119,-21.1
63,USC00053541,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US",2015,37.7332,-105.5119,-21.1
64,USC00053541,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US",2016,37.7332,-105.5119,-21.7
65,USC00053541,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US",2017,37.7332,-105.5119,-22.2
67,USC00053541,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US",2019,37.7332,-105.5119,-21.1
47,USC00053553,"GREELEY UNC, CO US",2014,40.4022,-104.6991,-27.2
48,USC00053553,"GREELEY UNC, CO US",2015,40.4022,-104.6991,-20.0
49,USC00053553,"GREELEY UNC, CO US",2016,40.4022,-104.6991,-24.4
50,USC00053553,"GREELEY UNC, CO US",2017,40.4022,-104.6991,-26.7
51,USC00053553,"GREELEY UNC, CO US",2018,40.4022,-104.6991,-21.1
52,USC00053553,"GREELEY UNC, CO US",2019,40.4022,-104.6991,-23.3
34,USC00053629,"GROSS RESERVOIR, CO US",2014,39.9363,-105.3502,-28.9
35,USC00053629,"GROSS RESERVOIR, CO US",2015,39.9363,-105.3502,-22.8
36,USC00053629,"GROSS RESERVOIR, CO US",2016,39.9363,-105.3502,-24.4
37,USC00053629,"GROSS RESERVOIR, CO US",2017,39.9363,-105.3502,-25.0
38,USC00053629,"GROSS RESERVOIR, CO US",2018,39.9363,-105.3502,-26.1
7,USC00053652,"GUFFEY 9 SE, CO US",2014,38.6866,-105.3925,-27.2
8,USC00053652,"GUFFEY 9 SE, CO US",2015,38.6866,-105.3925,-23.3
9,USC00053652,"GUFFEY 9 SE, CO US",2016,38.6866,-105.3925,-22.8
10,USC00053652,"GUFFEY 9 SE, CO US",2017,38.6866,-105.3925,-22.2
11,USC00053652,"GUFFEY 9 SE, CO US",2018,38.6866,-105.3925,-20.0
12,USC00053652,"GUFFEY 9 SE, CO US",2019,38.6866,-105.3925,-22.2
106,USC00053662,"GUNNISON 3 SW, CO US",2014,38.5254,-106.9672,-28.9
107,USC00053662,"GUNNISON 3 SW, CO US",2015,38.5254,-106.9672,-34.4
108,USC00053662,"GUNNISON 3 SW, CO US",2016,38.5254,-106.9672,-36.7
109,USC00053662,"GUNNISON 3 SW, CO US",2017,38.5254,-106.9672,-35.6
110,USC00053662,"GUNNISON 3 SW, CO US",2018,38.5254,-106.9672,-26.7
111,USC00053662,"GUNNISON 3 SW, CO US",2019,38.5254,-106.9672,-33.9
93,USC00053951,"HERMIT 8 SE, CO US",2015,37.74933,-107.095,-27.8
95,USC00053951,"HERMIT 8 SE, CO US",2018,37.74933,-107.095,-29.4
96,USC00053951,"HERMIT 8 SE, CO US",2019,37.74933,-107.095,-28.9
28,USC00054054,"HOHNHOLZ RANCH, CO US",2014,40.96829,-105.99866999999999,-36.7
30,USC00054054,"HOHNHOLZ RANCH, CO US",2016,40.96829,-105.99866999999999,-32.8
31,USC00054054,"HOHNHOLZ RANCH, CO US",2017,40.96829,-105.99866999999999,-44.4
88,USC00053867,"HAYDEN, CO US",2014,40.4926,-107.2548,-32.8
89,USC00053867,"HAYDEN, CO US",2015,40.4926,-107.2548,-31.1
90,USC00053867,"HAYDEN, CO US",2016,40.4926,-107.2548,-31.1
91,USC00053867,"HAYDEN, CO US",2017,40.4926,-107.2548,-28.3
92,USC00053867,"HAYDEN, CO US",2018,40.4926,-107.2548,-22.8
93,USC00053867,"HAYDEN, CO US",2019,40.4926,-107.2548,-29.4
103,USC00054076,"HOLLY, CO US",2014,38.0517,-102.1316,-26.7
104,USC00054076,"HOLLY, CO US",2015,38.0517,-102.1316,-21.7
105,USC00054076,"HOLLY, CO US",2016,38.0517,-102.1316,-30.6
106,USC00054076,"HOLLY, CO US",2017,38.0517,-102.1316,-23.3
107,USC00054076,"HOLLY, CO US",2018,38.0517,-102.1316,-21.1
108,USC00054076,"HOLLY, CO US",2019,38.0517,-102.1316,-17.8
93,USC00054082,"HOLYOKE, CO US",2014,40.5454,-102.3412,-31.1
94,USC00054082,"HOLYOKE, CO US",2015,40.5454,-102.3412,-26.1
95,USC00054082,"HOLYOKE, CO US",2016,40.5454,-102.3412,-27.8
96,USC00054082,"HOLYOKE, CO US",2017,40.5454,-102.3412,-26.1
97,USC00054082,"HOLYOKE, CO US",2018,40.5454,-102.3412,-25.6
98,USC00054082,"HOLYOKE, CO US",2019,40.5454,-102.3412,-27.8
25,USC00054135,"HOURGLASS RESERVOIR, CO US",2014,40.583,-105.632,-33.3
28,USC00054135,"HOURGLASS RESERVOIR, CO US",2018,40.583,-105.632,-26.1
29,USC00054135,"HOURGLASS RESERVOIR, CO US",2019,40.583,-105.632,-28.9
23,USC00054172,"HUGO 1 NW, CO US",2014,39.1438,-103.4897,-28.9
26,USC00054172,"HUGO 1 NW, CO US",2017,39.1438,-103.4897,-23.9
27,USC00054172,"HUGO 1 NW, CO US",2018,39.1438,-103.4897,-22.2
65,USC00054242,"IDALIA, CO US",2018,39.7033,-102.2939,-21.7
66,USC00054242,"IDALIA, CO US",2019,39.7033,-102.2939,-23.9
13,USC00054254,"IGNACIO 6 ESE, CO US",2014,37.0855,-107.5333,-18.9
14,USC00054254,"IGNACIO 6 ESE, CO US",2015,37.0855,-107.5333,-20.6
15,USC00054254,"IGNACIO 6 ESE, CO US",2016,37.0855,-107.5333,-21.7
16,USC00054254,"IGNACIO 6 ESE, CO US",2017,37.0855,-107.5333,-21.1
17,USC00054254,"IGNACIO 6 ESE, CO US",2018,37.0855,-107.5333,-20.0
18,USC00054254,"IGNACIO 6 ESE, CO US",2019,37.0855,-107.5333,-23.9
61,USC00054388,"JOHN MARTIN DAM, CO US",2015,38.0634,-102.9298,-19.4
65,USC00054388,"JOHN MARTIN DAM, CO US",2019,38.0634,-102.9298,-18.3
67,USC00054444,"KARVAL, CO US",2015,38.7411,-103.5427,-20.0
68,USC00054444,"KARVAL, CO US",2016,38.7411,-103.5427,-25.6
69,USC00054444,"KARVAL, CO US",2017,38.7411,-103.5427,-21.1
71,USC00054444,"KARVAL, CO US",2019,38.7411,-103.5427,-21.1
91,USC00054413,"JULESBURG, CO US",2018,40.9879,-102.2653,-25.0
94,USC00054452,"KASSLER, CO US",2016,39.49,-105.0952,-28.9
95,USC00054452,"KASSLER, CO US",2017,39.49,-105.0952,-26.1
96,USC00054452,"KASSLER, CO US",2018,39.49,-105.0952,-21.7
97,USC00054452,"KASSLER, CO US",2019,39.49,-105.0952,-24.4
27,USC00054538,"KIM 15 NNE, CO US",2014,37.4536,-103.322,-26.1
28,USC00054538,"KIM 15 NNE, CO US",2015,37.4536,-103.322,-20.6
29,USC00054538,"KIM 15 NNE, CO US",2016,37.4536,-103.322,-25.0
30,USC00054538,"KIM 15 NNE, CO US",2017,37.4536,-103.322,-23.3
31,USC00054538,"KIM 15 NNE, CO US",2018,37.4536,-103.322,-19.4
32,USC00054538,"KIM 15 NNE, CO US",2019,37.4536,-103.322,-20.6
26,USC00054546,"KIM 10 SSE, CO US",2014,37.115,-103.2986,-12.2
28,USC00054546,"KIM 10 SSE, CO US",2016,37.115,-103.2986,-13.3
29,USC00054546,"KIM 10 SSE, CO US",2017,37.115,-103.2986,-13.3
30,USC00054546,"KIM 10 SSE, CO US",2018,37.115,-103.2986,-11.1
31,USC00054546,"KIM 10 SSE, CO US",2019,37.115,-103.2986,-9.4
69,USC00054603,"KIT CARSON, CO US",2014,38.762609999999995,-102.79961999999999,-29.4
70,USC00054603,"KIT CARSON, CO US",2015,38.762609999999995,-102.79961999999999,-21.1
54,USC00054664,"KREMMLING, CO US",2014,40.0576,-106.368,-34.4
55,USC00054664,"KREMMLING, CO US",2015,40.0576,-106.368,-34.4
56,USC00054664,"KREMMLING, CO US",2016,40.0576,-106.368,-37.2
57,USC00054664,"KREMMLING, CO US",2017,40.0576,-106.368,-36.1
59,USC00054664,"KREMMLING, CO US",2019,40.0576,-106.368,-31.7
31,USC00054726,"LA JUNTA 20 S, CO US",2014,37.75144,-103.47671,-23.3
32,USC00054726,"LA JUNTA 20 S, CO US",2015,37.75144,-103.47671,-20.6
33,USC00054726,"LA JUNTA 20 S, CO US",2016,37.75144,-103.47671,-26.7
35,USC00054726,"LA JUNTA 20 S, CO US",2018,37.75144,-103.47671,-20.0
36,USC00054726,"LA JUNTA 20 S, CO US",2019,37.75144,-103.47671,-19.4
1,USC00054736,"LAKE CITY 1 NNE, CO US",2014,38.0523,-107.3037,-24.4
2,USC00054736,"LAKE CITY 1 NNE, CO US",2015,38.0523,-107.3037,-25.6
3,USC00054736,"LAKE CITY 1 NNE, CO US",2016,38.0523,-107.3037,-28.9
4,USC00054736,"LAKE CITY 1 NNE, CO US",2017,38.0523,-107.3037,-27.8
5,USC00054736,"LAKE CITY 1 NNE, CO US",2018,38.0523,-107.3037,-24.4
6,USC00054736,"LAKE CITY 1 NNE, CO US",2019,38.0523,-107.3037,-27.2
56,USC00054742,"LAKE GEORGE 8 SW, CO US",2014,38.9075,-105.4705,-33.9
58,USC00054742,"LAKE GEORGE 8 SW, CO US",2016,38.9075,-105.4705,-37.8
59,USC00054742,"LAKE GEORGE 8 SW, CO US",2017,38.9075,-105.4705,-32.8
60,USC00054742,"LAKE GEORGE 8 SW, CO US",2018,38.9075,-105.4705,-25.0
61,USC00054742,"LAKE GEORGE 8 SW, CO US",2019,38.9075,-105.4705,-32.8
52,USC00054762,"LAKEWOOD, CO US",2014,39.7488,-105.1205,-25.0
53,USC00054762,"LAKEWOOD, CO US",2015,39.7488,-105.1205,-18.3
54,USC00054762,"LAKEWOOD, CO US",2016,39.7488,-105.1205,-22.2
55,USC00054762,"LAKEWOOD, CO US",2017,39.7488,-105.1205,-19.4
56,USC00054762,"LAKEWOOD, CO US",2018,39.7488,-105.1205,-17.8
57,USC00054762,"LAKEWOOD, CO US",2019,39.7488,-105.1205,-20.0
19,USC00054724,"LA JUNTA, CO US",2014,37.98236,-103.54397,-22.8
20,USC00054724,"LA JUNTA, CO US",2015,37.98236,-103.54397,-22.2
22,USC00054724,"LA JUNTA, CO US",2017,37.98236,-103.54397,-21.1
24,USC00054724,"LA JUNTA, CO US",2019,37.98236,-103.54397,-18.3
113,USC00054770,"LAMAR, CO US",2014,38.0936,-102.6306,-26.1
115,USC00054770,"LAMAR, CO US",2016,38.0936,-102.6306,-29.4
116,USC00054770,"LAMAR, CO US",2017,38.0936,-102.6306,-25.0
117,USC00054770,"LAMAR, CO US",2018,38.0936,-102.6306,-20.6
118,USC00054770,"LAMAR, CO US",2019,38.0936,-102.6306,-17.2
112,USC00054834,"LAS ANIMAS, CO US",2014,38.0635,-103.2152,-26.1
113,USC00054834,"LAS ANIMAS, CO US",2015,38.0635,-103.2152,-18.3
114,USC00054834,"LAS ANIMAS, CO US",2016,38.0635,-103.2152,-33.3
115,USC00054834,"LAS ANIMAS, CO US",2017,38.0635,-103.2152,-25.6
116,USC00054834,"LAS ANIMAS, CO US",2018,38.0635,-103.2152,-21.1
117,USC00054834,"LAS ANIMAS, CO US",2019,38.0635,-103.2152,-18.3
121,USC00054945,"LEROY 5 WSW, CO US",2016,40.51461,-102.99068,-23.9
122,USC00054945,"LEROY 5 WSW, CO US",2017,40.51461,-102.99068,-24.4
123,USC00054945,"LEROY 5 WSW, CO US",2018,40.51461,-102.99068,-23.9
124,USC00054945,"LEROY 5 WSW, CO US",2019,40.51461,-102.99068,-25.6
30,USC00054934,"LEMON DAM, CO US",2014,37.3789,-107.6593,-20.0
31,USC00054934,"LEMON DAM, CO US",2015,37.3789,-107.6593,-20.0
32,USC00054934,"LEMON DAM, CO US",2016,37.3789,-107.6593,-23.3
33,USC00054934,"LEMON DAM, CO US",2017,37.3789,-107.6593,-24.4
34,USC00054934,"LEMON DAM, CO US",2018,37.3789,-107.6593,-22.8
35,USC00054934,"LEMON DAM, CO US",2019,37.3789,-107.6593,-24.4
23,USC00055025,"LINDON 5 WNW, CO US",2014,39.7555,-103.4986,-31.1
24,USC00055025,"LINDON 5 WNW, CO US",2015,39.7555,-103.4986,-25.0
25,USC00055025,"LINDON 5 WNW, CO US",2016,39.7555,-103.4986,-28.3
26,USC00055025,"LINDON 5 WNW, CO US",2017,39.7555,-103.4986,-28.3
27,USC00055025,"LINDON 5 WNW, CO US",2019,39.7555,-103.4986,-28.9
98,USC00055116,"LONGMONT 2 ESE, CO US",2018,40.169579999999996,-105.0774,-21.1
99,USC00055116,"LONGMONT 2 ESE, CO US",2019,40.169579999999996,-105.0774,-21.1
23,USC00055236,"LOVELAND 2 N, CO US",2014,40.435,-105.085,-29.4
24,USC00055236,"LOVELAND 2 N, CO US",2015,40.435,-105.085,-28.3
25,USC00055236,"LOVELAND 2 N, CO US",2016,40.435,-105.085,-27.2
26,USC00055236,"LOVELAND 2 N, CO US",2017,40.435,-105.085,-30.0
27,USC00055236,"LOVELAND 2 N, CO US",2018,40.435,-105.085,-23.3
28,USC00055236,"LOVELAND 2 N, CO US",2019,40.435,-105.085,-25.0
88,USC00055322,"MANASSA, CO US",2014,37.1712,-105.94013000000001,-25.0
75,USC00055327,"MANCOS 1 SW, CO US",2014,37.335,-108.3161,-20.0
76,USC00055327,"MANCOS 1 SW, CO US",2015,37.335,-108.3161,-22.2
77,USC00055327,"MANCOS 1 SW, CO US",2016,37.335,-108.3161,-22.8
78,USC00055327,"MANCOS 1 SW, CO US",2017,37.335,-108.3161,-23.9
79,USC00055327,"MANCOS 1 SW, CO US",2018,37.335,-108.3161,-22.2
80,USC00055327,"MANCOS 1 SW, CO US",2019,37.335,-108.3161,-24.4
19,USC00055402,"MARSTON FILTER PLANT, CO US",2014,39.6211,-105.0655,-28.3
20,USC00055402,"MARSTON FILTER PLANT, CO US",2015,39.6211,-105.0655,-20.6
21,USC00055402,"MARSTON FILTER PLANT, CO US",2016,39.6211,-105.0655,-21.7
22,USC00055402,"MARSTON FILTER PLANT, CO US",2017,39.6211,-105.0655,-20.0
23,USC00055402,"MARSTON FILTER PLANT, CO US",2018,39.6211,-105.0655,-17.8
24,USC00055402,"MARSTON FILTER PLANT, CO US",2019,39.6211,-105.0655,-20.0
4,USC00055420,"MASSADONA, CO US",2014,40.2528,-108.6405,-26.1
5,USC00055420,"MASSADONA, CO US",2015,40.2528,-108.6405,-26.7
6,USC00055420,"MASSADONA, CO US",2016,40.2528,-108.6405,-27.2
7,USC00055420,"MASSADONA, CO US",2017,40.2528,-108.6405,-29.4
50,USC00055446,"MAYBELL, CO US",2014,40.5158,-108.0947,-33.9
51,USC00055446,"MAYBELL, CO US",2015,40.5158,-108.0947,-35.0
52,USC00055446,"MAYBELL, CO US",2016,40.5158,-108.0947,-33.9
53,USC00055446,"MAYBELL, CO US",2017,40.5158,-108.0947,-41.7
54,USC00055446,"MAYBELL, CO US",2019,40.5158,-108.0947,-32.2
82,USC00055484,"MEEKER, CO US",2014,40.0358,-107.9058,-32.2
83,USC00055484,"MEEKER, CO US",2015,40.0358,-107.9058,-32.8
84,USC00055484,"MEEKER, CO US",2016,40.0358,-107.9058,-32.2
85,USC00055484,"MEEKER, CO US",2017,40.0358,-107.9058,-33.9
86,USC00055484,"MEEKER, CO US",2018,40.0358,-107.9058,-26.7
87,USC00055484,"MEEKER, CO US",2019,40.0358,-107.9058,-31.7
89,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2014,37.1996,-108.4893,-12.2
90,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2015,37.1996,-108.4893,-14.4
91,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2016,37.1996,-108.4893,-16.7
92,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2017,37.1996,-108.4893,-16.7
93,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2018,37.1996,-108.4893,-20.0
94,USC00055531,"MESA VERDE NATIONAL PARK, CO US",2019,37.1996,-108.4893,-16.7
70,USC00055706,"MONTE VISTA 2 W, CO US",2015,37.581140000000005,-106.18656000000001,-28.3
71,USC00055706,"MONTE VISTA 2 W, CO US",2016,37.581140000000005,-106.18656000000001,-32.2
72,USC00055706,"MONTE VISTA 2 W, CO US",2017,37.581140000000005,-106.18656000000001,-32.2
73,USC00055706,"MONTE VISTA 2 W, CO US",2018,37.581140000000005,-106.18656000000001,-27.2
74,USC00055706,"MONTE VISTA 2 W, CO US",2019,37.581140000000005,-106.18656000000001,-31.1
109,USC00055722,"MONTROSE NUMBER 2, CO US",2014,38.4858,-107.8791,-17.8
110,USC00055722,"MONTROSE NUMBER 2, CO US",2015,38.4858,-107.8791,-20.6
112,USC00055722,"MONTROSE NUMBER 2, CO US",2018,38.4858,-107.8791,-13.9
113,USC00055722,"MONTROSE NUMBER 2, CO US",2019,38.4858,-107.8791,-21.1
7,USC00055733,"MONUMENT 3 S, CO US",2016,39.0563,-104.8684,-27.2
8,USC00055733,"MONUMENT 3 S, CO US",2017,39.0563,-104.8684,-23.9
9,USC00055733,"MONUMENT 3 S, CO US",2018,39.0563,-104.8684,-23.9
10,USC00055733,"MONUMENT 3 S, CO US",2019,39.0563,-104.8684,-22.2
27,USC00055934,"NEW RAYMER 21 N, CO US",2014,40.9319,-103.8678,-32.2
28,USC00055934,"NEW RAYMER 21 N, CO US",2015,40.9319,-103.8678,-21.7
29,USC00055934,"NEW RAYMER 21 N, CO US",2016,40.9319,-103.8678,-28.3
30,USC00055934,"NEW RAYMER 21 N, CO US",2017,40.9319,-103.8678,-26.7
32,USC00055934,"NEW RAYMER 21 N, CO US",2019,40.9319,-103.8678,-28.9
70,USC00055970,"NORTHDALE, CO US",2016,37.8123,-109.0132,-26.7
71,USC00055970,"NORTHDALE, CO US",2017,37.8123,-109.0132,-20.0
72,USC00055970,"NORTHDALE, CO US",2018,37.8123,-109.0132,-21.1
73,USC00055970,"NORTHDALE, CO US",2019,37.8123,-109.0132,-23.3
30,USC00055984,"NORTHGLENN, CO US",2014,39.8988,-105.0133,-25.6
32,USC00055984,"NORTHGLENN, CO US",2016,39.8988,-105.0133,-23.3
33,USC00055984,"NORTHGLENN, CO US",2017,39.8988,-105.0133,-22.2
34,USC00055984,"NORTHGLENN, CO US",2018,39.8988,-105.0133,-18.3
35,USC00055984,"NORTHGLENN, CO US",2019,39.8988,-105.0133,-20.0
5,USC00056013,"NORWOOD NUMBER 2, CO US",2016,38.1314,-108.285,-23.9
34,USC00056136,"ORDWAY 21 N, CO US",2014,38.5301,-103.7059,-25.0
83,USC00056131,"ORDWAY 1 ENE, CO US",2016,38.22113,-103.73218,-30.6
7,USC00056205,"OURAY NUMBER 2, CO US",2014,38.0263,-107.6725,-17.2
8,USC00056205,"OURAY NUMBER 2, CO US",2015,38.0263,-107.6725,-20.0
9,USC00056205,"OURAY NUMBER 2, CO US",2016,38.0263,-107.6725,-18.9
10,USC00056205,"OURAY NUMBER 2, CO US",2017,38.0263,-107.6725,-19.4
11,USC00056205,"OURAY NUMBER 2, CO US",2018,38.0263,-107.6725,-16.7
12,USC00056205,"OURAY NUMBER 2, CO US",2019,38.0263,-107.6725,-20.6
3,USC00056263,"PAGOSA SPRINGS 6 WNW, CO US",2014,37.3115,-107.1195,-22.8
89,USC00056266,"PALISADE, CO US",2014,39.1136,-108.3505,-12.8
